popularity,votes,premiere_year,genre,country_origin,original_language,rating_label
4.717,483,2008,"Drama, Soap",Mexico,Spanish,decent
5.7018,241,2014,Drama,United States,English,decent
31.2316,242,2012,Drama,United Kingdom,English,decent
1.5803,293,2020,"Animation, Action & Adventure, Kids, Sci-Fi & Fantasy",United States,English,decent
7.0855,861,2024,"Sci-Fi & Fantasy, Mystery",United States,English,decent
3.3093,385,1998,"Comedy, Animation",United States,English,decent
11.1361,951,2008,"Sci-Fi & Fantasy, Drama, Action & Adventure",United States,English,decent
5.8402,239,2014,"Comedy, Drama",United States,English,decent
18.2689,800,2013,Drama,United States,English,decent
1.5009,207,2016,Crime,Colombia,Spanish,decent
9.0754,791,2009,"Sci-Fi & Fantasy, Animation, Action & Adventure, Comedy",Japan,Japanese,decent
2.2756,1579,2020,Drama,United States,English,decent
2.9957,1339,2019,Documentary,Mexico,Spanish,decent
9.0917,927,2022,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
10.3666,217,2024,"Comedy, Drama",United States,English,decent
9.1574,220,2017,Drama,China,Chinese,decent
5.9375,657,2008,"Drama, Action & Adventure, Crime",United States,English,decent
3.2324,264,1958,"Animation, Comedy, Family, Kids, Sci-Fi & Fantasy",United States,English,decent
13.7833,229,2015,"Drama, Action & Adventure, War & Politics",Israel,Hebrew,decent
11.5939,2486,2015,"Sci-Fi & Fantasy, Drama",United States,English,decent
1.9767,285,2009,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
7.0647,621,2021,"Crime, Drama, Mystery",Denmark,Danish,decent
4.5647,321,2018,"Comedy, Drama",United States,English,decent
19.263,889,2021,"Drama, Mystery",United States,English,decent
12.4195,383,2015,"Drama, Crime",United States,English,decent
4.7323,212,2014,"Action & Adventure, Animation, Mystery, Sci-Fi & Fantasy",Japan,Japanese,decent
22.8668,933,2005,"Comedy, Crime, Drama",United States,English,decent
19.1142,535,1996,"Family, Sci-Fi & Fantasy, Comedy, Drama",United States,English,decent
13.5088,1160,2017,"Crime, Drama",United States,English,decent
96.1007,333,1997,"Crime, Drama, Mystery",United Kingdom,English,decent
41.216,294,2011,"Comedy, Crime, Drama, Mystery",United Kingdom,English,decent
3.156,252,2018,"Drama, Crime",United States,English,decent
13.407,1292,2024,"Sci-Fi & Fantasy, Mystery, Drama",United States,English,decent
7.3012,258,2018,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
11.9416,211,2011,"Drama, Family",United States,English,decent
6.9277,226,2024,"Action & Adventure, Sci-Fi & Fantasy, Drama",United Kingdom,English,decent
8.6923,325,1979,"Animation, Mystery, Comedy, Family, Kids",United States,English,decent
20.8277,1926,2014,"Sci-Fi & Fantasy, Drama, Mystery",United States,English,decent
2.3627,401,2009,"Drama, Crime",Colombia,Spanish,decent
26.2197,471,1984,"Crime, Drama",United States,English,decent
20.7423,356,2013,"Family, Comedy",United States,English,decent
31.698,3676,2013,"Drama, Sci-Fi & Fantasy, Action & Adventure",United States,English,decent
5.336,329,2020,"Documentary, War & Politics, Action & Adventure",United States,English,decent
9.0893,2016,2019,Drama,Mexico,Spanish,decent
14.0411,491,2012,Comedy,United States,English,decent
6.0616,281,2024,"Sci-Fi & Fantasy, Action & Adventure, Drama",South Korea,Korean,decent
10.9631,889,2012,"Sci-Fi & Fantasy, Action & Adventure, Drama",Canada,English,decent
11.5691,203,2022,"Crime, Drama",United States,English,decent
15.1685,553,2007,"Action & Adventure, Drama, Crime",United States,English,decent
20.6138,1019,1983,"Action & Adventure, Comedy, Crime",United States,English,decent
24.0726,551,2005,"Crime, Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
6.4681,308,2021,"Action & Adventure, Drama",United States,English,decent
50.1637,745,2006,Comedy,United States,English,decent
9.9526,439,2023,"Crime, Mystery",United States,English,decent
3.8416,348,2021,"Drama, Crime",United Kingdom,English,decent
8.5425,316,2019,"Mystery, Sci-Fi & Fantasy",United States,English,decent
25.6223,263,2009,Reality,United States,English,decent
7.6489,663,2015,"Sci-Fi & Fantasy, Drama, Mystery",United Kingdom,English,decent
6.2499,212,2024,"Soap, Comedy, Drama",Colombia,Spanish,decent
3.3851,450,2022,"Drama, Comedy",Mexico,Spanish,decent
8.079,1095,2023,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
6.323,218,2009,Comedy,United States,English,decent
4.1548,225,2017,"Crime, Drama",Italy,Italian,decent
7.777,276,2013,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
5.885,769,2017,"Comedy, Mystery, Crime",United States,English,decent
33.7122,2423,2006,"Sci-Fi & Fantasy, Drama",United States,English,decent
1.9645,313,2020,"Comedy, Kids, Family",United States,English,decent
6.3855,380,2017,"Animation, Sci-Fi & Fantasy, Comedy, Family",United States,English,decent
10.7064,1242,2016,"Sci-Fi & Fantasy, Mystery, Drama",United States,English,decent
1.9844,382,2016,Documentary,United States,English,decent
9.6199,216,1985,"Sci-Fi & Fantasy, Drama, Comedy, Family, Mystery, Crime",United States,English,decent
6.7457,423,2022,"Drama, Crime, Action & Adventure",United States,English,decent
2.9156,346,2012,"Western, Drama",United States,English,decent
10.3121,249,1985,"Animation, Family, Kids",United States,English,decent
8.5376,854,2019,"Action & Adventure, Drama",United States,English,decent
3.1698,348,2020,"Drama, Action & Adventure, Soap",Mexico,Spanish,decent
3.1118,221,2012,"Animation, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
11.8703,295,2021,"Comedy, Drama",United States,English,decent
66.4186,3508,2003,Comedy,United States,English,decent
9.2545,245,1964,"Comedy, Family",United States,English,decent
30.9103,796,2025,"Sci-Fi & Fantasy, Drama",United States,English,decent
12.2817,228,2007,"Mystery, Drama, Crime",United States,English,decent
1.6438,647,2021,Drama,Argentina,Spanish,decent
4.8205,284,2017,"Sci-Fi & Fantasy, Drama",United States,English,decent
17.9174,406,2008,"Animation, Comedy",United States,English,decent
0.3921,272,1987,"Drama, Crime, Sci-Fi & Fantasy","France, United States",English,decent
1.5315,343,2021,"Documentary, Crime, Mystery",United States,English,decent
7.2462,357,2014,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy, Family","France, United States",English,decent
3.695,354,2021,"Drama, Mystery",United States,English,decent
5.1695,390,2017,"Sci-Fi & Fantasy, Drama",United States,English,decent
6.5602,298,2024,Drama,United States,English,decent
12.8742,1545,2021,"Sci-Fi & Fantasy, Drama, Action & Adventure",United States,English,decent
12.8326,408,2011,"Comedy, Drama",United States,English,decent
7.8211,394,2002,"Sci-Fi & Fantasy, Drama, Mystery, Crime",United States,English,decent
1.8544,852,2020,Soap,United States,Spanish,decent
2.5068,318,2020,Drama,United States,English,decent
10.5612,1234,2018,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
9.0035,509,2001,"Comedy, Family, Drama",United States,English,decent
4.3857,465,2017,"Sci-Fi & Fantasy, Comedy, Action & Adventure",United States,English,decent
7.688,272,2016,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy",Japan,Japanese,decent
14.8364,357,1999,"Animation, Comedy, Kids, Family",France,French,decent
2.922,225,2018,"Crime, Drama",United States,English,decent
7.2901,321,2007,"Sci-Fi & Fantasy, Action & Adventure, Drama",United Kingdom,English,decent
9.6989,258,1997,"Action & Adventure, Drama","United States, Canada",English,decent
9.8451,212,2017,"Drama, Family, Comedy",Turkey,Turkish,decent
34.0001,1086,2013,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
1.9254,253,2012,Drama,Mexico,Spanish,decent
1.6215,371,2019,"Documentary, Crime",United States,English,decent
9.9353,309,2010,"Comedy, Family",United States,English,decent
9.1391,318,2008,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
20.9773,945,1960,"Family, Animation, Comedy, Kids",United States,English,decent
3.2148,250,1981,"Action & Adventure, Animation, Family, Sci-Fi & Fantasy",United States,English,decent
8.2401,748,2009,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
11.7956,380,2010,"Drama, Action & Adventure",United Kingdom,English,decent
3.7911,261,2022,"Mystery, Crime, Drama",United Kingdom,English,decent
1.2072,344,2020,"Sci-Fi & Fantasy, Drama",France,French,decent
5.308,1030,2019,"Mystery, Sci-Fi & Fantasy, Drama",United States,English,decent
14.325,835,2002,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy, Kids",United States,English,decent
6.5786,256,2024,"Crime, Mystery, Drama",United Kingdom,English,decent
14.5277,637,2003,"Animation, Family, Comedy, Action & Adventure, Sci-Fi & Fantasy, Kids",United States,English,decent
4.167,322,2017,"Comedy, Crime",United States,English,decent
1.8057,245,2020,Documentary,United States,English,decent
5.0815,658,2019,"Animation, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
3.7646,278,2023,"Drama, Action & Adventure, Sci-Fi & Fantasy",South Korea,Korean,decent
9.4824,560,2016,"Family, Comedy",United States,English,decent
14.5301,240,2021,Comedy,United States,English,decent
2.8796,317,2018,Comedy,Mexico,Spanish,decent
4.1922,353,2017,"Drama, Crime",Mexico,Spanish,decent
2.8095,533,2021,"Animation, Comedy, Family",United States,English,decent
4.0034,542,2013,"Drama, Crime, Sci-Fi & Fantasy, Action & Adventure",United States,English,decent
2.1486,277,2012,"Mystery, Sci-Fi & Fantasy, Drama",France,French,decent
6.0169,510,1990,"Action & Adventure, Crime, Drama, Sci-Fi & Fantasy",United States,English,decent
2.4595,203,2015,"Crime, Drama, Mystery",United Kingdom,English,decent
1.451,325,2021,Drama,Spain,Spanish,decent
3.7055,314,2019,"Drama, Crime, Action & Adventure",United States,English,decent
11.2349,1124,2015,"Sci-Fi & Fantasy, Drama",United States,English,decent
19.9401,673,1991,Comedy,United States,English,decent
10.3609,300,1993,"Animation, Comedy, Kids",United States,English,decent
3.8312,288,2022,"Family, Comedy, Kids, Animation",United States,English,decent
5.2408,547,2015,"Comedy, Drama",United States,English,decent
27.0718,2096,1998,"Comedy, Drama",United States,English,decent
1.2026,422,2020,"Documentary, Crime",United States,English,decent
8.1148,263,2016,"Comedy, Family, Western",United States,English,decent
6.8602,245,2024,"Drama, Mystery",United Kingdom,English,decent
10.1887,969,2017,"Action & Adventure, Family, Comedy, Mystery",United States,English,decent
4.2284,341,2014,"Action & Adventure, Drama, Crime",Colombia,Spanish,decent
10.2717,287,2011,Comedy,United States,English,decent
5.0242,411,2015,"Comedy, Animation",United States,English,decent
7.2895,510,2006,"Action & Adventure, Drama, Mystery, Western",United States,English,decent
6.408,220,2024,"Animation, Crime, Action & Adventure, Mystery",United States,English,decent
5.1352,1180,2020,"Drama, Sci-Fi & Fantasy",United States,English,decent
9.1987,450,2012,"Drama, Sci-Fi & Fantasy",United States,English,decent
7.9553,326,2009,"Comedy, Drama",United States,English,decent
6.2745,236,1977,Drama,United States,English,decent
109.009,4715,1999,"Animation, Comedy",United States,English,decent
20.1337,202,1996,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
6.4651,243,2020,"Comedy, Drama",Spain,Spanish,decent
6.4372,224,2015,"Crime, Drama",Japan,Japanese,decent
38.2647,2400,2011,"Drama, Sci-Fi & Fantasy",United States,English,decent
4.3322,453,2019,"Drama, Action & Adventure",United States,Spanish,decent
3.6097,438,2020,"Sci-Fi & Fantasy, Action & Adventure",United States,English,decent
26.3256,2501,2015,"Crime, Drama, Action & Adventure",United States,English,decent
7.1135,630,2016,"Drama, Soap","United States, Mexico",Spanish,decent
17.1533,913,2007,Reality,United States,English,decent
8.5276,437,2024,"Animation, Sci-Fi & Fantasy, Action & Adventure",United States,English,decent
3.1613,303,2019,Drama,"Belgium, United States, United Kingdom",English,decent
5.0457,931,2019,"Comedy, Drama",United States,English,decent
16.1783,411,1992,"Sci-Fi & Fantasy, Drama, Action & Adventure",United States,English,decent
22.3738,1345,2020,"Sci-Fi & Fantasy, Drama",United States,English,decent
12.942,287,1984,Comedy,United States,English,decent
3.3488,235,2019,"Comedy, Drama",Norway,Norwegian,decent
12.0987,253,2019,"Comedy, Drama",United States,English,decent
106.9242,646,1990,"Crime, Drama",United States,English,decent
2.204,316,2020,"Documentary, Drama",United States,English,decent
10.2283,680,2021,"Documentary, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
6.3542,1589,2020,"Drama, Mystery, Crime",United States,English,decent
14.6329,201,2012,"Crime, Drama",United States,English,decent
2.0526,230,2021,"Documentary, War & Politics",United States,English,decent
4.0528,804,2020,"Drama, Crime, Mystery",United States,English,decent
4.7786,415,2018,"Sci-Fi & Fantasy, Drama",Russia,Russian,decent
33.4405,630,1997,"Animation, Comedy, Family",United States,English,decent
8.7006,307,2022,"Drama, Sci-Fi & Fantasy",United States,English,decent
3.7026,272,2018,"Sci-Fi & Fantasy, Kids, Comedy, Family",Australia,English,decent
2.3944,272,2015,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",Japan,Japanese,decent
3.6076,937,2013,Drama,United States,English,decent
8.3979,315,1991,"Action & Adventure, Animation, Comedy, Family, Kids",United States,English,decent
25.5048,1564,2011,Comedy,United States,English,decent
8.4109,298,2025,"Mystery, Drama",United States,English,decent
5.8358,619,2023,"Crime, Drama, Action & Adventure",United States,English,decent
25.1827,599,2004,"Comedy, Drama",United States,English,decent
3.7833,255,2019,"Comedy, Drama, War & Politics",United States,English,decent
4.5678,934,2018,"Comedy, Drama, Sci-Fi & Fantasy",United States,English,decent
11.4256,211,2009,Comedy,United States,English,decent
3.6456,219,2018,"Crime, Drama",United Kingdom,English,decent
33.9385,720,2004,"Crime, Drama, Mystery",United States,English,decent
1.7702,207,2020,Drama,United Kingdom,English,decent
7.0749,566,2014,"Action & Adventure, Drama",United States,English,decent
9.7005,600,2023,"Action & Adventure, Sci-Fi & Fantasy, Drama, Family",United States,English,decent
1.4671,217,2020,Documentary,United Kingdom,English,decent
14.7717,259,2025,"Sci-Fi & Fantasy, Animation, Action & Adventure",United States,English,decent
1.1956,280,2022,Documentary,"Brazil, United States",Portuguese,decent
3.6653,246,2021,"Animation, Drama, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
3.9471,326,2023,"Crime, Drama, Mystery",Germany,German,decent
5.1215,964,2021,"Drama, Mystery, Sci-Fi & Fantasy",South Korea,Korean,decent
6.9941,636,2021,Drama,United Kingdom,English,decent
6.2728,236,2014,"Comedy, Drama",United States,English,decent
27.3366,786,1990,"Drama, Soap",United States,English,decent
7.2085,926,2018,"Mystery, Drama, Sci-Fi & Fantasy",United States,English,decent
31.9474,394,2025,"Drama, Crime",United States,English,decent
4.8917,568,1995,"Drama, Soap",Mexico,Spanish,decent
20.9748,581,1998,"Drama, Soap",United States,English,decent
3.1224,246,2021,"Drama, Mystery",United States,English,decent
5.2907,337,2005,"Drama, Soap",Colombia,Spanish,decent
7.0677,359,2019,Comedy,United States,English,decent
2.6109,271,2021,"Drama, Mystery, Crime",Mexico,Spanish,decent
5.4428,440,2024,"Action & Adventure, Family, Comedy",United States,English,decent
7.5217,942,2017,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
9.3783,275,2016,Drama,United Kingdom,English,decent
5.7345,267,2019,"Sci-Fi & Fantasy, Drama, Action & Adventure",Russia,Russian,decent
1.2092,258,2013,"Drama, Action & Adventure, War & Politics",Colombia,Spanish,decent
8.7494,390,1983,"Action & Adventure, Animation, Sci-Fi & Fantasy, Kids",United States,English,decent
5.0747,229,1968,"Family, Animation, Comedy, Kids","United States, United Kingdom",English,decent
3.9074,245,2021,"Comedy, Family, Action & Adventure, Crime",United States,English,decent
47.7121,374,1995,"Drama, Action & Adventure, Crime",United States,English,decent
11.9593,538,2006,"Sci-Fi & Fantasy, Action & Adventure, Drama",United Kingdom,English,decent
12.5661,326,1979,"Action & Adventure, Drama, Comedy, Crime",United States,English,decent
7.2424,303,2023,"Drama, Sci-Fi & Fantasy",United States,English,decent
6.4947,359,2014,"Sci-Fi & Fantasy, Mystery, Drama",United States,English,decent
27.0614,414,2000,Reality,United States,English,decent
1.9146,296,2021,"Reality, Family",United States,English,decent
2.3989,1101,2010,"Action & Adventure, Crime, Drama",Colombia,Spanish,decent
5.009,901,2015,"Drama, Comedy, Action & Adventure",United States,English,decent
4.4411,726,2020,"Sci-Fi & Fantasy, Drama, Mystery",United States,English,decent
11.0935,202,2006,"Action & Adventure, Drama",United States,English,decent
7.1981,255,2024,"Drama, Mystery",United States,English,decent
10.5569,361,2021,"Comedy, Drama",United States,English,decent
5.6753,207,2021,Drama,South Korea,Korean,decent
2.5314,311,2019,"Comedy, Drama",United States,English,decent
9.6586,4254,2020,"Mystery, Drama",Mexico,Spanish,decent
8.0963,219,2011,"Animation, Sci-Fi & Fantasy, Action & Adventure",Japan,Japanese,decent
5.402,257,2003,"Sci-Fi & Fantasy, Drama, Mystery",United States,English,decent
18.0443,309,2021,"Crime, Drama",United States,English,decent
6.6436,223,2006,"Animation, Sci-Fi & Fantasy, Action & Adventure",Japan,Japanese,decent
4.2544,308,2022,Drama,United States,English,decent
2.2852,246,2020,"Drama, Mystery",United States,English,decent
5.401,311,2021,"Drama, Mystery",United States,English,decent
4.5986,349,2013,Drama,United Kingdom,English,decent
37.604,615,2013,"Comedy, Drama",United States,English,decent
13.5238,609,1997,"Animation, Comedy, Family",United States,English,decent
25.0361,417,1980,"Action & Adventure, Crime, Drama, Mystery",United States,English,decent
17.8512,775,2016,"Action & Adventure, Crime, Drama, Comedy",United States,English,decent
1.5023,218,2020,"Comedy, Action & Adventure, Crime",United Kingdom,English,decent
21.9942,953,2016,"Drama, Action & Adventure",United States,English,decent
1.559,368,2009,"Drama, War & Politics",United Kingdom,English,decent
4.2553,409,2016,"Drama, Comedy",United States,English,decent
10.217,480,1962,"Animation, Comedy, Family, Kids",United States,English,decent
1.6913,283,2021,"Action & Adventure, Drama, Crime",United States,English,decent
4.2632,387,2021,Soap,United States,Spanish,decent
1.2436,285,2021,Reality,Mexico,Spanish,decent
5.2499,248,2013,"Sci-Fi & Fantasy, Drama",United States,English,decent
6.5411,577,2019,"Drama, Comedy, Crime",United States,English,decent
5.3189,260,2015,"Drama, Mystery, Crime",Iceland,Icelandic,decent
2.1192,599,2020,"Drama, Crime",Chile,Spanish,decent
87.7418,341,2017,"Crime, Drama, Mystery",United States,English,decent
5.6888,502,2017,"War & Politics, Drama, Crime, Action & Adventure",United States,English,decent
29.1573,4294,2015,"Drama, Sci-Fi & Fantasy, Action & Adventure",United States,English,decent
16.1243,450,2014,"Action & Adventure, Drama, Comedy",United States,English,decent
2.9446,332,2019,"Sci-Fi & Fantasy, Drama","Canada, United States",English,decent
5.5566,723,2016,"Mystery, Drama",United States,English,decent
4.9612,632,2020,"Action & Adventure, Drama",Germany,German,decent
2.8484,282,1997,"Soap, Drama, Family",Mexico,Spanish,decent
5.8594,237,2024,"Drama, Mystery, Crime",United States,English,decent
3.983,264,2014,"Drama, Sci-Fi & Fantasy",Canada,English,decent
20.0298,568,1966,"Sci-Fi & Fantasy, Comedy, Action & Adventure",United States,English,decent
8.6098,339,2025,"Comedy, Drama, Sci-Fi & Fantasy",United States,English,decent
2.2977,338,2013,"Action & Adventure, Animation, Sci-Fi & Fantasy",Japan,Japanese,decent
11.4472,307,2011,"Comedy, Drama",United States,English,decent
3.1331,299,2007,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
6.4428,229,2025,"Action & Adventure, Sci-Fi & Fantasy, Comedy",United States,English,decent
9.2756,520,2021,"Comedy, Drama",United States,English,decent
1.7737,540,2018,Drama,Colombia,Spanish,decent
2.0593,556,2017,"Documentary, Drama","Colombia, United States, Venezuela",Spanish,decent
3.0927,359,2024,"Drama, Crime",United States,English,decent
13.3014,1811,2020,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
15.909,337,2011,Comedy,United States,English,decent
1.4623,245,2018,"Documentary, Crime, Mystery",United States,English,decent
2.2887,231,2020,"Drama, Comedy",United Kingdom,English,decent
2.4525,369,2020,"Drama, Sci-Fi & Fantasy, Action & Adventure, Mystery",Germany,German,decent
7.5469,414,2017,"Comedy, Drama",United States,English,decent
4.6168,272,2012,"Drama, Comedy, Crime",Norway,English,decent
9.467,487,2024,"Sci-Fi & Fantasy, Drama, Action & Adventure",United States,English,decent
21.5474,2392,2016,"Action & Adventure, Sci-Fi & Fantasy, Drama",United States,English,decent
33.2365,3491,2022,"Action & Adventure, Sci-Fi & Fantasy, Drama",United States,English,decent
6.8287,306,2014,"Sci-Fi & Fantasy, Drama",United States,English,decent
1.2019,602,2020,"Crime, Drama",Colombia,Spanish,decent
15.5117,380,1988,"Animation, Comedy, Kids",United States,English,decent
1.3883,238,2021,Documentary,United Kingdom,English,decent
15.4962,411,1974,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
3.6074,354,2011,"Drama, Sci-Fi & Fantasy",United States,English,decent
3.2672,297,1993,Drama,Mexico,Spanish,decent
9.2093,412,2020,Comedy,United States,English,decent
6.2497,888,2019,"Sci-Fi & Fantasy, Drama",France,English,decent
6.1003,1286,2018,"Sci-Fi & Fantasy, Drama",Denmark,Danish,decent
16.0086,915,2014,"Mystery, Action & Adventure, Drama",United States,English,decent
9.8352,231,1991,"Animation, Comedy, Kids",United States,English,decent
3.9483,232,2021,"Family, Comedy",United States,English,decent
9.7511,283,2020,"Crime, Drama, Mystery",United States,English,decent
5.0429,401,2019,"Sci-Fi & Fantasy, Drama",United States,English,decent
1.039,224,2013,Drama,Colombia,Spanish,decent
11.2485,756,2016,"Drama, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
2.2281,329,2013,"Drama, Crime",Colombia,Spanish,decent
11.9338,480,1977,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
6.5883,224,1987,"Mystery, Sci-Fi & Fantasy, Drama","Canada, United States",English,decent
5.7277,627,2020,"Crime, Mystery, Drama",Spain,Spanish,decent
12.7843,649,1995,"Animation, Comedy, Kids, Family",United States,English,decent
7.5377,294,2004,"Animation, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
18.2953,253,2002,"Animation, Kids, Comedy, Action & Adventure",France,French,decent
5.6724,291,2024,"Drama, Mystery",South Korea,Korean,decent
9.3483,280,2008,"Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
0.7527,268,2021,Comedy,Mexico,Spanish,decent
7.0283,473,2018,"Drama, Sci-Fi & Fantasy",United States,English,decent
4.5245,262,2009,"Comedy, Crime, Mystery, Drama",United States,English,decent
2.3305,225,1992,"Drama, Soap",Mexico,Spanish,decent
20.624,500,2010,"Drama, Action & Adventure",United States,English,decent
10.1815,273,2022,"Animation, Family, Comedy, Kids",United States,English,decent
2.8166,875,2018,"Animation, Kids, Family, Action & Adventure, Comedy",United States,English,decent
26.1501,268,2002,"Crime, Mystery, Action & Adventure, Drama",United States,English,decent
6.2596,752,2021,"Animation, Family, Action & Adventure, Comedy",United States,English,decent
3.5521,404,2020,Drama,United States,English,decent
6.1383,214,2022,"Drama, Western",United Kingdom,English,decent
4.3746,283,2022,"Comedy, Drama",United States,English,decent
7.2272,232,2012,"Comedy, Animation",United States,English,decent
2.3049,407,2016,Drama,Brazil,Portuguese,decent
8.2784,473,2009,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
7.8095,791,2006,"Animation, Sci-Fi & Fantasy",Japan,Japanese,decent
6.4922,309,2024,"Comedy, Sci-Fi & Fantasy, Drama",United Kingdom,English,decent
7.3143,347,2020,"Drama, Mystery, Crime",United States,English,decent
2.6574,399,2021,"Action & Adventure, Drama, Mystery",United States,English,decent
16.9429,249,1982,"Comedy, Drama, Family",United States,English,decent
4.5888,261,2016,"Drama, Crime",United States,English,decent
7.7059,628,2018,"Mystery, Drama",United States,English,decent
2.8048,266,2018,"Drama, Comedy",United States,English,decent
8.0214,415,2022,"Action & Adventure, Drama",United States,English,decent
13.4372,326,2011,"Crime, Drama, Mystery",United States,English,decent
2.5407,635,2022,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
2.5833,206,2018,Sci-Fi & Fantasy,United Kingdom,English,decent
3.6191,466,2018,"Action & Adventure, Sci-Fi & Fantasy",Turkey,Turkish,decent
5.6264,206,2014,"Action & Adventure, Animation, Sci-Fi & Fantasy",Japan,Japanese,decent
1.1175,346,2020,"Crime, Drama, Comedy",Mexico,Spanish,decent
3.6054,228,2013,"Drama, Comedy",United States,English,decent
1.4841,269,2020,"Sci-Fi & Fantasy, Drama",Denmark,Danish,decent
3.1486,227,2019,"Crime, Drama",United Kingdom,English,decent
14.1587,358,2021,"Comedy, Drama",United States,English,decent
4.3781,327,2020,Drama,United States,English,decent
2.7614,200,2015,Drama,"Canada, United States",English,decent
12.3151,502,2014,"Action & Adventure, Drama, Comedy",United States,English,decent
2.8558,320,2017,"Crime, Drama",Canada,English,decent
4.1979,376,2003,"Animation, Action & Adventure, Sci-Fi & Fantasy","Canada, United States",English,decent
27.8451,1641,2011,Comedy,United States,English,decent
6.6339,336,2001,"Comedy, Kids, Family",United States,English,decent
9.7861,238,2016,"Crime, Drama",United States,English,decent
2.0519,312,2008,"Drama, Sci-Fi & Fantasy",United Kingdom,English,decent
4.0701,458,2020,"Drama, Action & Adventure, Mystery",United States,English,decent
2.4212,204,2020,"Action & Adventure, Drama, War & Politics",Spain,Spanish,decent
5.3167,213,2021,Documentary,United States,English,decent
6.0888,243,2022,"Animation, Family, Action & Adventure",United States,English,decent
3.333,215,2021,"Drama, Comedy",Poland,Polish,decent
5.4527,377,2018,"Comedy, Animation",United States,English,decent
11.2002,693,2016,"Action & Adventure, War & Politics, Drama",United States,English,decent
5.491,496,1995,"Family, Animation, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
5.5639,205,1988,"Mystery, Sci-Fi & Fantasy",United States,English,decent
1.9436,423,2020,Drama,Chile,Spanish,decent
5.2211,815,1997,"Action & Adventure, Drama, Sci-Fi & Fantasy","Germany, Italy, South Africa, Turkey, United Kingdom, United States",English,decent
18.647,503,2003,Drama,United States,English,decent
8.7606,212,2016,"Comedy, Drama",United States,English,decent
10.9576,696,2004,"Drama, Sci-Fi & Fantasy",United States,English,decent
6.09,211,2024,"Crime, Drama, Mystery",United States,English,decent
2.5457,306,2021,"Animation, Family, Comedy, Sci-Fi & Fantasy",United States,English,decent
14.6839,280,2015,Comedy,United States,English,decent
9.7784,226,2017,"Crime, Drama, Mystery",United Kingdom,English,decent
40.9162,274,2007,"Comedy, Talk",United Kingdom,English,decent
33.8366,584,2012,Drama,United States,English,decent
13.3946,260,2003,"Comedy, Sci-Fi & Fantasy",United States,English,decent
3.7079,619,2022,"Comedy, Family",United Kingdom,English,decent
1.6386,377,2021,"Mystery, Drama, Sci-Fi & Fantasy",Brazil,Portuguese,decent
3.4717,254,2016,Comedy,United States,English,decent
21.888,1107,2021,"Sci-Fi & Fantasy, Drama",United States,English,decent
6.3988,520,2021,"Animation, Comedy, Family",United States,English,decent
9.471,1395,2021,"Family, Comedy, Animation",United States,English,decent
3.5076,950,2020,"Action & Adventure, Sci-Fi & Fantasy",United Kingdom,English,decent
14.2871,537,2013,"Family, Animation, Kids",United States,English,decent
5.6629,205,2021,"Drama, Mystery",United States,English,decent
4.2947,512,2020,"Mystery, Crime",United Kingdom,English,decent
2.1953,748,2015,Reality,Colombia,Spanish,decent
2.5298,330,2021,Drama,United States,English,decent
7.0324,238,2021,"Drama, Crime",United Kingdom,English,decent
3.0088,317,2020,"Sci-Fi & Fantasy, Animation, Action & Adventure, Drama",Japan,Japanese,decent
7.8735,598,2020,"Crime, Drama",United States,English,decent
10.2044,262,2017,Comedy,United States,English,decent
3.7872,282,2014,"Crime, Drama, Mystery","Belgium, United Kingdom",English,decent
